time,Ib,Ig,To,RH,WS,WD,P
2018-06-05 03:10:00,0.0,0.0,21.19,54.28,1.002,311.0,87568.84999999999
2018-06-05 03:20:00,0.0,0.0,21.89,52.29,1.147,314.3,87557.06
2018-06-05 03:30:00,0.0,0.0,21.52,53.78,0.397,288.4,87557.9
2018-06-05 03:40:00,0.0,0.0,21.54,54.1,0.8,306.7,87551.22
2018-06-05 03:50:00,0.0,0.0,21.58,54.34,0.958,303.0,87537.62000000001
2018-06-05 04:00:00,0.0,0.0,21.59,54.69,0.875,292.3,87534.04000000001
2018-06-05 04:10:00,0.0,0.0,21.24,56.75,0.228,197.1,87538.89
2018-06-05 04:20:00,0.0,0.0,21.47,56.05,0.73,305.8,87551.62000000001
2018-06-05 04:30:00,0.0,0.0,21.29,57.85,1.063,265.2,87556.03
2018-06-05 04:40:00,0.0,0.0,21.09,56.66,1.55,317.7,87559.93999999999
2018-06-05 04:50:00,0.0,0.0,20.59,58.5,2.17,344.5,87558.84
2018-06-05 05:00:00,0.0,0.0,20.33,59.45,2.578,339.7,87558.76
2018-06-05 05:10:00,0.0,0.0,20.43,60.08,2.708,342.8,87576.56
2018-06-05 05:20:00,0.009,0.0,20.25,60.03,2.517,344.0,87593.02
2018-06-05 05:30:00,0.0,0.0,20.51,59.43,1.948,322.0,87612.11
2018-06-05 05:40:00,0.0,0.0,20.13,60.1,2.512,342.0,87619.59999999999
2018-06-05 05:50:00,0.0,0.0,19.81,60.9,2.098,349.2,87616.89
2018-06-05 06:00:00,0.0,0.538,19.62,62.12,1.813,358.5,87610.75
2018-06-05 06:10:00,0.154,5.239,19.84,62.05,1.813,339.3,87628.45999999999
2018-06-05 06:20:00,24.08,17.14,20.09,61.01,0.927,316.3,87645.48999999999
2018-06-05 06:30:00,102.6,36.41,20.39,60.11,0.633,191.7,87670.68000000001
2018-06-05 06:40:00,191.2,61.03,20.85,58.78,0.543,223.7,87684.99
2018-06-05 06:50:00,254.2,87.8,20.61,58.83,0.713,320.5,87712.92
2018-06-05 07:00:00,319.4,120.6,20.46,59.97,1.31,351.3,87719.04
2018-06-05 07:10:00,378.9,155.1,20.76,59.12,1.693,3.461,87734.92
2018-06-05 07:20:00,429.7,191.0,21.44,57.36,0.82,353.5,87728.94
2018-06-05 07:30:00,477.1,229.7,22.6,54.29,0.623,46.84,87736.25
2018-06-05 07:40:00,520.1,271.5,23.99,48.35,1.55,90.0,87741.16
2018-06-05 07:50:00,554.9,310.3,23.8,49.71,1.413,91.2,87735.73999999999
2018-06-05 08:00:00,584.1,351.8,24.25,47.63,0.99,129.1,87734.5
2018-06-05 08:10:00,611.0,392.2,24.26,47.21,0.667,153.5,87732.79000000001
2018-06-05 08:20:00,628.2,434.1,24.52,46.62,1.708,200.8,87737.28
2018-06-05 08:30:00,643.0,482.6,24.55,45.98,0.543,113.7,87763.79
2018-06-05 08:40:00,653.5,525.9,24.41,43.24,1.1,162.7,87757.89
2018-06-05 08:50:00,679.5,543.2,24.66,42.84,2.26,223.6,87741.36
2018-06-05 09:00:00,712.2,582.0,24.9,43.16,1.585,244.8,87759.64
2018-06-05 09:10:00,717.2,617.7,24.99,42.32,1.702,164.1,87746.5
2018-06-05 09:20:00,719.3,656.6,25.27,41.18,1.523,90.5,87749.87999999999
2018-06-05 09:30:00,729.3,698.3,25.46,39.5,1.638,100.3,87733.54000000001
2018-06-05 09:40:00,733.9,720.3,26.36,36.86,2.437,165.2,87727.42
2018-06-05 09:50:00,761.9,752.9,25.99,36.63,2.383,123.2,87728.78
2018-06-05 10:00:00,775.3,782.3,25.86,38.0,2.437,151.7,87709.72
2018-06-05 10:10:00,785.9,812.0,26.53,33.08,0.838,107.9,87706.32
2018-06-05 10:20:00,791.7,834.0,26.49,33.92,3.073,151.2,87691.35
2018-06-05 10:30:00,799.9,862.0,26.24,34.28,0.607,342.7,87694.75
2018-06-05 10:40:00,810.0,887.0,26.58,35.11,3.587,148.7,87675.78
2018-06-05 10:50:00,823.0,917.0,26.95,33.84,2.645,203.0,87679.89
2018-06-05 11:00:00,843.0,943.0,26.55,34.03,1.062,44.68,87662.18000000001
2018-06-05 11:10:00,849.0,958.0,27.09,33.34,0.967,80.2,87657.25
2018-06-05 11:20:00,847.0,974.0,27.88,31.52,2.6,133.2,87627.88
2018-06-05 11:30:00,845.0,985.0,27.56,30.46,1.335,22.36,87619.71999999999
2018-06-05 11:40:00,841.0,990.0,27.41,30.49,2.552,109.8,87605.31999999999
2018-06-05 11:50:00,854.0,1014.0,27.93,28.81,1.773,166.3,87586.25
2018-06-05 12:00:00,854.0,1026.0,28.52,27.06,1.212,41.69,87569.93
2018-06-05 12:10:00,851.0,1030.0,28.2,28.76,0.76,45.57,87533.18
2018-06-05 12:20:00,845.0,1037.0,29.55,26.84,1.688,205.4,87525.69
2018-06-05 12:30:00,811.0,1017.0,29.13,26.44,2.353,148.9,87501.2
2018-06-05 12:40:00,769.7,990.0,28.93,26.78,3.242,229.8,87470.57
2018-06-05 12:50:00,810.0,1034.0,28.32,27.48,2.505,203.4,87464.45000000001
2018-06-05 13:00:00,822.0,1043.0,29.4,26.37,3.602,140.1,87445.56
2018-06-05 13:10:00,810.0,1035.0,28.92,26.81,3.065,228.3,87433.73
2018-06-05 13:20:00,801.0,1024.0,29.08,25.9,1.757,299.2,87435.85
2018-06-05 13:30:00,778.9,997.0,29.14,27.41,1.887,215.1,87413.4
2018-06-05 13:40:00,760.9,980.0,30.07,26.22,3.708,205.2,87393.43000000001
2018-06-05 13:50:00,738.1,954.0,29.58,26.41,1.858,189.0,87396.0
2018-06-05 14:00:00,772.1,971.0,29.67,26.07,3.607,220.2,87369.79000000001
2018-06-05 14:10:00,728.0,924.0,31.23,24.36,1.413,138.0,87346.73000000001
2018-06-05 14:20:00,719.4,923.0,30.04,27.69,2.96,159.3,87335.17000000001
2018-06-05 14:30:00,713.1,908.0,29.72,27.62,3.497,180.3,87315.91
2018-06-05 14:40:00,745.9,919.0,30.3,26.71,4.828,142.8,87298.26000000001
2018-06-05 14:50:00,697.2,876.0,30.25,26.3,3.492,174.8,87279.94
2018-06-05 15:00:00,702.8,865.0,31.26,25.27,3.072,84.3,87264.79000000001
2018-06-05 15:10:00,288.4,501.7,30.56,25.69,2.112,123.0,87259.01000000001
2018-06-05 15:20:00,646.0,781.7,31.35,24.71,1.523,149.5,87234.27
2018-06-05 15:30:00,541.5,684.3,30.77,24.9,3.107,198.3,87219.32
2018-06-05 15:40:00,526.9,668.1,30.44,25.23,3.488,89.5,87203.27
2018-06-05 15:50:00,519.6,662.6,30.62,24.8,2.837,99.1,87195.26
2018-06-05 16:00:00,530.3,643.2,30.7,24.85,3.423,122.4,87192.13
2018-06-05 16:10:00,465.5,553.9,30.76,24.22,0.805,104.4,87177.56000000001
2018-06-05 16:20:00,530.9,572.8,31.52,23.32,2.417,156.9,87171.88
2018-06-05 16:30:00,452.4,490.4,31.1,23.51,2.572,105.5,87153.32
2018-06-05 16:40:00,479.9,490.9,31.48,22.85,1.972,118.4,87146.49
2018-06-05 16:50:00,502.2,479.4,31.19,23.29,2.33,116.5,87134.28
2018-06-05 17:00:00,498.1,450.5,31.49,23.79,1.872,202.6,87119.9
2018-06-05 17:10:00,403.0,384.0,31.39,23.43,2.928,147.1,87121.5
2018-06-05 17:20:00,274.1,281.4,31.29,23.48,1.197,115.5,87133.03
2018-06-05 17:30:00,97.3,171.6,31.02,24.15,2.435,225.3,87130.4
2018-06-05 17:40:00,178.4,191.1,30.6,24.66,0.985,167.4,87133.14
2018-06-05 17:50:00,91.7,141.1,30.62,24.43,1.073,111.7,87119.92000000001
2018-06-05 18:00:00,170.9,155.7,30.97,24.26,2.425,165.5,87124.46
2018-06-05 18:10:00,157.0,138.5,30.74,25.35,1.397,179.3,87132.15
2018-06-05 18:20:00,102.9,106.2,30.46,25.92,1.673,181.0,87129.61
2018-06-05 18:30:00,91.2,80.5,30.22,25.93,1.438,191.7,87130.20999999999
2018-06-05 18:40:00,81.7,61.4,30.31,25.81,1.845,197.7,87137.1
2018-06-05 18:50:00,68.94,48.9,30.17,26.02,2.322,204.0,87135.08000000002
2018-06-05 19:00:00,12.99,27.42,30.05,25.82,2.518,197.0,87136.38
2018-06-05 19:10:00,0.0,10.14,29.78,27.54,3.212,221.9,87159.7
2018-06-05 19:20:00,0.0,1.659,29.56,28.52,3.227,210.5,87165.94
2018-06-05 19:30:00,0.0,0.0,29.23,29.24,4.112,209.7,87192.26
2018-06-05 19:40:00,0.008,0.0,29.01,29.92,1.835,210.1,87201.03
2018-06-05 19:50:00,0.0,0.0,28.8,30.61,2.098,194.4,87225.75
2018-06-05 20:00:00,0.0,0.0,28.51,31.62,2.435,197.7,87242.11
2018-06-05 20:10:00,0.0,0.0,28.34,32.26,1.848,186.9,87248.92
2018-06-05 20:20:00,0.0,0.0,28.26,32.65,3.205,198.2,87241.43
2018-06-05 20:30:00,0.0,0.0,28.19,32.96,3.798,197.6,87248.92
2018-06-05 20:40:00,0.0,0.0,28.07,32.79,3.268,207.7,87277.51
2018-06-05 20:50:00,0.0,0.0,27.69,33.67,4.943,210.3,87280.22
2018-06-05 21:00:00,0.0,0.0,27.41,34.74,2.58,203.0,87306.09
2018-06-05 21:10:00,0.0,0.0,27.15,35.6,2.595,191.7,87320.39
2018-06-05 21:20:00,0.0,0.0,26.74,37.72,2.413,175.0,87332.28000000001
2018-06-05 21:30:00,0.0,0.0,26.71,38.0,2.808,206.5,87348.66
2018-06-05 21:40:00,0.0,0.0,26.69,38.54,3.685,210.5,87359.45000000001
2018-06-05 21:50:00,0.0,0.0,26.64,38.61,2.913,217.7,87370.09
2018-06-05 22:00:00,0.0,0.0,26.51,38.96,3.452,223.3,87390.16
2018-06-05 22:10:00,0.0,0.0,26.52,39.25,0.96,259.7,87399.31000000001
2018-06-05 22:20:00,0.0,0.0,26.51,39.5,1.792,232.2,87401.9
2018-06-05 22:30:00,0.0,0.0,26.28,41.52,1.793,122.7,87415.86
2018-06-05 22:40:00,0.0,0.0,25.9,43.54,2.207,131.0,87411.81999999999
2018-06-05 22:50:00,0.0,0.0,25.51,45.14,2.873,146.0,87411.16
2018-06-05 23:00:00,0.0,0.0,25.21,46.1,1.782,121.4,87422.05
2018-06-05 23:10:00,0.0,0.0,25.07,46.51,1.59,192.4,87434.3
2018-06-05 23:20:00,0.0,0.0,24.95,46.64,1.623,184.1,87445.87000000001
2018-06-05 23:30:00,0.0,0.0,24.74,47.26,1.885,180.8,87435.65999999999
2018-06-05 23:40:00,0.0,0.0,24.68,47.44,2.147,206.1,87445.87000000001
2018-06-05 23:50:00,0.0,0.0,24.74,47.37,1.427,217.7,87440.42
2018-06-06 00:00:00,0.0,0.0,24.69,47.4,1.585,179.7,87457.44
2018-06-06 00:10:00,0.0,0.0,24.61,47.8,2.042,183.4,87445.19
2018-06-06 00:20:00,0.0,0.0,24.43,48.66,1.123,184.4,87435.65
2018-06-06 00:30:00,0.0,0.0,24.44,48.43,1.535,186.2,87432.25
2018-06-06 00:40:00,0.0,0.0,24.36,48.79,1.337,188.7,87434.98
2018-06-06 00:50:00,0.0,0.0,24.31,48.91,1.027,154.6,87425.45000000001
2018-06-06 01:00:00,0.0,0.0,24.31,49.01,0.33,171.8,87434.3
2018-06-06 01:10:00,0.0,0.0,24.2,49.37,0.763,343.3,87412.51999999999
2018-06-06 01:20:00,0.0,0.0,23.91,51.3,2.178,329.7,87404.34999999999
2018-06-06 01:30:00,0.0,0.0,24.03,50.2,0.647,290.9,87412.51
2018-06-06 01:40:00,0.0,0.0,24.11,50.23,0.128,319.3,87401.62
2018-06-06 01:50:00,0.0,0.0,24.01,50.5,0.673,145.7,87410.47
2018-06-06 02:00:00,0.067,0.0,23.92,50.34,0.727,102.7,87414.55
2018-06-06 02:10:00,0.211,0.0,23.99,50.5,0.228,38.29,87403.09
2018-06-06 02:20:00,0.007,0.0,24.02,49.97,0.623,122.1,87395.86
2018-06-06 02:30:00,0.0,0.0,24.0,49.76,0.555,358.1,87397.56
2018-06-06 02:40:00,0.006,0.0,24.07,49.17,0.823,102.4,87390.41999999998
2018-06-06 02:50:00,0.01,0.0,23.64,51.78,1.723,194.3,87382.98999999999
2018-06-06 03:00:00,0.0,0.0,23.41,52.36,0.967,204.4,87382.73000000001
2018-06-06 03:10:00,0.0,0.0,23.36,52.52,1.267,180.6,87392.8
2018-06-06 03:20:00,0.0,0.0,23.33,52.78,1.13,162.9,87390.74
2018-06-06 03:30:00,0.0,0.0,23.17,53.36,0.533,168.5,87390.74
2018-06-06 03:40:00,0.0,0.0,23.26,53.14,0.733,157.1,87396.76
2018-06-06 03:50:00,0.0,0.0,23.26,53.44,0.885,181.3,87385.99
2018-06-06 04:00:00,0.0,0.0,23.25,53.23,1.552,153.5,87381.12
2018-06-06 04:10:00,0.0,0.0,23.04,54.59,1.643,195.0,87386.94
2018-06-06 04:20:00,0.0,0.0,22.7,55.56,1.463,200.0,87395.48
2018-06-06 04:30:00,0.0,0.0,22.53,56.96,2.027,191.2,87395.18000000001
2018-06-06 04:40:00,0.0,0.0,22.36,57.72,1.195,177.5,87392.97
2018-06-06 04:50:00,0.0,0.0,22.27,57.53,1.483,185.3,87399.04000000001
2018-06-06 05:00:00,0.0,0.0,22.25,58.05,1.415,188.7,87394.37
2018-06-06 05:10:00,0.0,0.0,22.21,58.33,1.145,184.8,87402.54
2018-06-06 05:20:00,0.0,0.0,22.06,58.88,1.685,145.0,87407.31
2018-06-06 05:30:00,0.0,0.0,22.07,59.43,1.335,175.8,87401.86
2018-06-06 05:40:00,0.0,0.0,21.92,60.67,1.595,222.6,87420.92
2018-06-06 05:50:00,0.0,0.0,21.86,60.82,0.522,192.8,87433.18
2018-06-06 06:00:00,0.0,0.0,22.04,59.69,0.513,182.1,87437.95
2018-06-06 06:10:00,0.0,1.078,22.09,58.87,1.135,207.8,87439.99
2018-06-06 06:20:00,0.127,5.888,22.12,57.83,1.657,203.5,87451.45999999999
2018-06-06 06:30:00,0.567,13.58,22.21,58.14,0.31,186.2,87464.59
2018-06-06 06:40:00,0.02,18.12,22.31,57.48,0.54,88.2,87474.73999999999
2018-06-06 06:50:00,0.501,23.36,22.41,56.98,0.493,157.8,87478.81
2018-06-06 07:00:00,0.605,47.98,22.52,57.08,0.798,169.5,87489.02
2018-06-06 07:10:00,0.401,91.3,22.99,55.29,0.85,149.0,87500.59999999999
2018-06-06 07:20:00,47.2,157.2,22.79,57.02,1.35,193.5,87503.31999999999
2018-06-06 07:30:00,120.7,215.5,22.8,56.5,1.645,207.6,87519.06
2018-06-06 07:40:00,139.3,249.8,22.43,57.78,2.287,193.2,87529.74
2018-06-06 07:50:00,2.984,175.4,22.37,57.14,2.705,199.2,87536.51999999999
2018-06-06 08:00:00,0.03,154.0,22.28,58.39,1.597,178.5,87557.05
2018-06-06 08:10:00,0.116,138.9,22.41,57.77,0.833,184.0,87562.99
2018-06-06 08:20:00,0.396,166.6,23.03,56.26,1.255,207.7,87562.29
2018-06-06 08:30:00,2.683,197.5,22.9,56.35,1.562,162.7,87554.8
2018-06-06 08:40:00,172.7,369.9,23.33,55.92,1.512,204.7,87560.93
2018-06-06 08:50:00,328.0,529.6,23.23,55.79,1.677,224.0,87560.25
2018-06-06 09:00:00,324.5,560.9,24.39,52.21,1.7,232.3,87563.65
2018-06-06 09:10:00,108.5,403.2,24.09,53.23,2.852,217.2,87560.25
2018-06-06 09:20:00,68.79,393.9,23.93,53.65,0.933,175.0,87543.54
2018-06-06 09:30:00,69.46,420.1,24.46,50.93,1.332,121.3,87547.16
2018-06-06 09:40:00,106.5,477.2,24.16,51.71,1.913,171.8,87537.3
2018-06-06 09:50:00,167.9,559.1,24.73,49.88,2.068,128.3,87517.68
2018-06-06 10:00:00,127.0,543.5,24.56,51.04,2.397,139.0,87519.23000000001
2018-06-06 10:10:00,126.3,576.4,24.76,50.74,2.44,128.8,87520.32
2018-06-06 10:20:00,169.6,625.6,24.73,50.88,2.0,158.5,87502.89
2018-06-06 10:30:00,178.4,622.1,24.7,50.17,2.897,146.2,87508.93999999999
2018-06-06 10:40:00,149.5,638.2,25.06,49.38,2.127,178.2,87500.90000000001
2018-06-06 10:50:00,261.7,729.5,25.76,48.13,2.92,154.7,87506.23000000001
2018-06-06 11:00:00,342.7,794.1,26.14,47.56,1.277,213.3,87502.81
2018-06-06 11:10:00,342.8,798.4,25.5,48.74,0.608,124.6,87506.22
2018-06-06 11:20:00,369.1,796.0,26.16,46.26,3.138,220.1,87491.93000000001
2018-06-06 11:30:00,473.3,857.0,27.41,42.58,1.52,169.2,87491.02
2018-06-06 11:40:00,613.0,989.0,26.72,44.55,0.998,167.6,87468.12
2018-06-06 11:50:00,607.5,1012.0,27.36,41.78,1.315,145.9,87450.62
2018-06-06 12:00:00,548.2,982.0,27.12,42.4,0.832,180.5,87424.56
2018-06-06 12:10:00,475.5,927.0,27.74,42.05,3.888,143.3,87420.26
2018-06-06 12:20:00,349.2,798.4,26.89,43.66,1.265,168.2,87400.48
2018-06-06 12:30:00,414.5,843.0,26.71,44.05,1.433,236.4,87384.15000000001
2018-06-06 12:40:00,502.9,938.0,27.8,41.45,2.035,193.8,87367.81999999999
2018-06-06 12:50:00,492.6,948.0,27.52,40.58,3.088,148.7,87340.90999999999
2018-06-06 13:00:00,508.2,968.0,28.22,38.53,1.402,202.0,87332.54
2018-06-06 13:10:00,207.7,647.3,28.09,39.2,1.772,148.6,87311.35
2018-06-06 13:20:00,490.7,930.0,28.49,39.19,2.505,150.7,87303.17
2018-06-06 13:30:00,480.1,912.0,28.45,35.47,2.173,149.1,87286.82999999999
2018-06-06 13:40:00,496.7,929.0,29.69,33.15,1.018,117.7,87267.1
2018-06-06 13:50:00,498.0,918.0,29.35,33.38,3.593,202.3,87258.72
2018-06-06 14:00:00,546.2,961.0,29.23,32.15,1.352,150.2,87249.12
2018-06-06 14:10:00,513.7,932.0,30.89,29.43,1.77,220.5,87209.58
2018-06-06 14:20:00,503.2,916.0,30.84,28.92,1.857,254.6,87185.1
2018-06-06 14:30:00,416.2,834.0,30.37,29.95,1.552,219.2,87182.18000000001
2018-06-06 14:40:00,386.3,810.0,30.66,28.61,2.112,109.8,87175.32
2018-06-06 14:50:00,339.4,752.9,30.08,28.77,2.097,111.0,87163.67
2018-06-06 15:00:00,277.4,691.5,29.72,30.4,1.657,221.6,87139.68
2018-06-06 15:10:00,298.5,696.4,30.06,30.55,0.908,252.3,87133.13
2018-06-06 15:20:00,245.4,630.5,31.2,28.11,2.27,160.5,87107.98
2018-06-06 15:30:00,247.4,621.8,30.13,27.81,1.808,319.6,87103.64
2018-06-06 15:40:00,234.7,591.6,30.8,28.67,1.945,227.0,87106.47
2018-06-06 15:50:00,244.4,573.8,30.39,29.55,0.898,41.65,87079.52
2018-06-06 16:00:00,208.0,516.6,31.63,28.51,1.49,173.3,87073.15999999999
2018-06-06 16:10:00,227.3,507.8,30.31,31.17,2.725,185.2,87061.21
2018-06-06 16:20:00,169.1,429.8,30.48,31.16,2.168,171.3,87056.83
2018-06-06 16:30:00,153.1,397.7,29.87,32.17,3.067,177.5,87049.63
2018-06-06 16:40:00,185.5,404.9,30.42,31.36,3.418,204.2,87029.06
2018-06-06 16:50:00,69.51,287.2,29.84,32.05,3.025,199.2,87009.36
2018-06-06 17:00:00,13.24,237.6,29.7,31.39,2.223,194.5,87005.4
2018-06-06 17:10:00,55.42,262.2,29.86,31.83,2.617,157.7,87005.87000000001
2018-06-06 17:20:00,99.0,265.1,29.76,31.18,2.388,198.8,87007.01000000001
2018-06-06 17:30:00,36.96,180.7,29.58,31.09,3.23,189.2,87017.7
2018-06-06 17:40:00,24.45,151.6,29.67,30.88,2.142,167.3,87031.59
2018-06-06 17:50:00,7.303,129.2,29.65,31.06,3.167,171.6,87030.27
2018-06-06 18:00:00,1.214,114.1,29.49,31.73,2.652,175.8,87051.37
2018-06-06 18:10:00,38.63,117.0,29.74,31.67,2.027,169.8,87063.64
2018-06-06 18:20:00,22.99,96.3,29.44,32.32,1.997,190.0,87069.24
2018-06-06 18:30:00,0.219,53.7,29.4,32.73,2.083,196.5,87086.94
2018-06-06 18:40:00,0.0,32.86,28.98,38.22,2.53,201.2,87097.91
2018-06-06 18:50:00,0.0,23.88,28.49,38.47,3.163,190.1,87117.87000000001
2018-06-06 19:00:00,0.0,14.9,28.39,36.87,2.045,207.6,87131.13
2018-06-06 19:10:00,0.0,7.938,28.37,37.09,2.96,212.0,87137.3
2018-06-06 19:20:00,0.0,2.072,27.99,39.41,2.283,190.5,87148.87
2018-06-06 19:30:00,0.0,0.0,27.9,40.74,2.29,221.7,87157.71
2018-06-06 19:40:00,0.011,0.0,27.77,41.53,3.28,199.7,87171.33
2018-06-06 19:50:00,0.0,0.0,27.7,41.97,3.002,204.7,87176.78
2018-06-06 20:00:00,0.0,0.0,27.64,42.36,2.362,199.2,87201.95
2018-06-06 20:10:00,0.0,0.0,27.66,42.43,2.117,198.5,87193.11
2018-06-06 20:20:00,0.0,0.0,27.55,42.9,1.855,188.2,87203.31999999999
2018-06-06 20:30:00,0.0,0.0,27.35,43.34,1.167,189.0,87229.52
2018-06-06 20:40:00,0.0,0.0,27.32,43.54,2.005,237.1,87213.59
2018-06-06 20:50:00,0.0,0.0,27.39,43.47,1.592,185.0,87252.8
2018-06-06 21:00:00,0.0,0.0,27.12,43.79,1.428,211.4,87239.98000000001
2018-06-06 21:10:00,0.003,0.0,27.25,43.34,0.553,2.781,87258.95
2018-06-06 21:20:00,0.015,0.0,26.1,47.13,6.415,30.33,87309.33
2018-06-06 21:30:00,0.0,0.376,24.89,48.2,5.613,350.0,87323.93
2018-06-06 21:40:00,0.0,0.154,24.08,50.66,5.652,1.152,87323.01999999999
2018-06-06 21:50:00,0.003,0.168,23.85,52.3,4.865,16.69,87363.74
2018-06-06 22:00:00,0.003,0.0,23.37,47.86,3.83,356.9,87380.46
2018-06-06 22:10:00,0.002,0.0,22.8,48.74,4.373,356.3,87359.41
2018-06-06 22:20:00,0.003,0.0,22.85,47.92,2.458,13.93,87380.52
2018-06-06 22:30:00,0.072,0.0,23.18,47.02,2.292,0.764,87396.84999999999
2018-06-06 22:40:00,0.143,0.0,23.59,46.26,2.342,38.69,87402.3
2018-06-06 22:50:00,0.239,0.0,23.54,47.87,2.37,22.29,87434.3
2018-06-06 23:00:00,0.0,0.0,22.55,55.3,3.948,14.68,87458.76
2018-06-06 23:10:00,0.035,0.0,22.2,58.95,2.617,19.75,87458.70999999999
2018-06-06 23:20:00,0.2,0.0,21.93,61.81,2.902,33.83,87464.03
2018-06-06 23:30:00,0.234,0.0,21.72,62.76,2.872,29.85,87461.04000000001
2018-06-06 23:40:00,0.314,0.0,21.75,63.72,4.003,18.55,87463.96999999999
2018-06-06 23:50:00,0.219,0.0,22.14,61.73,3.472,28.08,87451.12000000001
2018-06-07 00:00:00,0.168,0.0,22.19,62.42,4.148,15.8,87444.26
2018-06-07 00:10:00,0.027,0.0,22.11,62.63,3.855,30.69,87446.20999999999
2018-06-07 00:20:00,0.003,0.0,21.95,63.3,2.252,43.15,87441.69
2018-06-07 00:30:00,0.0,0.0,21.85,64.34,1.252,91.2,87462.24
2018-06-07 00:40:00,0.003,0.0,21.93,64.76,0.778,106.2,87477.0
2018-06-07 00:50:00,0.002,0.0,21.97,60.75,0.833,121.8,87482.25
2018-06-07 01:00:00,0.003,0.0,22.03,61.04,0.85,60.21,87481.06
2018-06-07 01:10:00,0.0,0.0,21.82,65.3,2.763,250.7,87468.06999999999
2018-06-07 01:20:00,0.0,0.0,21.7,67.43,2.292,200.2,87481.96
2018-06-07 01:30:00,0.0,0.0,21.26,69.13,1.938,174.6,87492.35999999999
2018-06-07 01:40:00,0.088,0.0,21.36,68.08,1.455,170.6,87505.54
2018-06-07 01:50:00,0.176,0.0,21.26,69.04,3.098,209.0,87507.86
2018-06-07 02:00:00,0.001,0.0,21.14,68.69,2.318,210.2,87529.28000000001
2018-06-07 02:10:00,0.008,0.0,21.04,70.22,1.918,298.3,87532.56999999999
2018-06-07 02:20:00,0.001,0.714,20.0,74.58,2.335,269.0,87528.04999999999
2018-06-07 02:30:00,0.0,0.136,19.79,74.7,2.927,290.8,87510.38
2018-06-07 02:40:00,0.003,0.0,19.41,78.03,2.067,290.9,87509.47
2018-06-07 02:50:00,0.001,0.0,19.25,78.64,2.2,310.7,87514.91
2018-06-07 03:00:00,0.0,0.0,19.29,78.67,1.667,291.5,87518.06
2018-06-07 03:10:00,0.0,0.0,19.41,77.86,1.663,312.2,87511.3
2018-06-07 03:20:00,0.0,0.0,19.26,78.61,1.973,345.5,87494.29
2018-06-07 03:30:00,0.0,0.0,19.23,78.82,1.993,347.3,87472.49
2018-06-07 03:40:00,0.0,0.0,19.38,78.15,2.24,329.3,87452.06
2018-06-07 03:50:00,0.001,0.0,19.54,76.94,1.487,278.6,87467.04999999999
2018-06-07 04:00:00,0.001,0.0,19.67,74.45,1.868,285.9,87471.14
2018-06-07 04:10:00,0.0,0.0,19.91,73.45,1.992,240.8,87481.35
2018-06-07 04:20:00,0.003,0.0,19.96,74.19,3.088,201.5,87495.65000000001
2018-06-07 04:30:00,0.0,0.0,19.58,77.28,2.202,191.4,87505.18
2018-06-07 04:40:00,0.0,0.0,19.28,80.0,1.535,185.9,87509.95
2018-06-07 04:50:00,0.0,0.0,19.22,80.7,0.492,82.3,87520.84999999999
2018-06-07 05:00:00,0.0,0.0,19.24,80.5,0.373,321.5,87513.35
2018-06-07 05:10:00,0.0,0.0,19.31,80.1,1.04,349.8,87509.27
2018-06-07 05:20:00,0.0,0.0,19.27,80.3,1.86,331.5,87511.99
2018-06-07 05:30:00,0.0,0.0,19.23,80.5,1.633,12.18,87515.40999999999
2018-06-07 05:40:00,0.0,0.0,19.28,80.5,1.563,104.8,87515.40999999999
2018-06-07 05:50:00,0.0,0.0,19.31,80.3,0.822,100.7,87509.95
2018-06-07 06:00:00,0.0,0.218,19.45,79.47,1.187,92.5,87510.64
2018-06-07 06:10:00,0.147,3.808,19.59,79.73,1.387,140.7,87501.09999999999
2018-06-07 06:20:00,7.61,11.31,19.54,80.5,0.613,183.8,87501.09999999999
2018-06-07 06:30:00,7.186,18.83,19.57,80.0,1.287,171.7,87540.59999999999
2018-06-07 06:40:00,0.796,30.83,19.73,79.43,1.025,143.5,87563.08
2018-06-07 06:50:00,0.396,46.16,19.61,79.88,1.815,201.5,87579.42000000001
2018-06-07 07:00:00,0.701,65.17,19.53,80.6,1.635,213.0,87587.6
2018-06-07 07:10:00,4.082,86.6,19.65,79.83,0.99,204.3,87595.77
2018-06-07 07:20:00,9.26,105.3,20.09,78.7,0.425,25.22,87600.54000000001
2018-06-07 07:30:00,18.85,116.9,20.64,75.12,0.635,82.5,87608.03
2018-06-07 07:40:00,8.47,116.8,20.5,74.88,0.745,91.0,87614.45
2018-06-07 07:50:00,27.4,137.9,20.53,74.56,0.905,141.0,87616.97
2018-06-07 08:00:00,5.66,135.9,20.61,73.71,0.737,65.67,87631.37000000001
2018-06-07 08:10:00,8.39,160.2,20.93,71.83,0.765,103.9,87642.20999999999
2018-06-07 08:20:00,171.7,300.5,21.74,69.01,1.725,145.4,87663.09
2018-06-07 08:30:00,73.42,277.9,21.77,69.32,1.64,138.0,87656.52
2018-06-07 08:40:00,149.0,384.6,21.82,70.61,1.28,198.2,87647.86
2018-06-07 08:50:00,416.3,571.7,21.76,71.43,2.11,189.4,87636.90000000001
2018-06-07 09:00:00,386.7,516.5,22.54,69.02,1.242,185.2,87633.07
2018-06-07 09:10:00,574.9,624.2,23.17,64.21,1.372,170.7,87651.79000000001
2018-06-07 09:20:00,618.3,681.4,23.85,59.35,1.135,153.0,87654.23
